image_id,file_name,source_file_name,source_stem,source_scene_id,num_objects,mask_area_pixels,mask_area_ratio,mean_bbox_fill_ratio,median_bbox_fill_ratio,max_pair_bbox_iou,num_bbox_overlap_pairs,has_bbox_overlap,overlap_group,area_group,stratum,split,area_threshold,stratify_by,no_overlap_iou_max,overlap_iou_min,selected_eval,source_image_id
1735,P2282_0010.png,P2282_0010.png,P2282_0010,P2282,0,0,0.0,0.0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.011932373046875,mask_area,0.0,0.001,False,1958
1736,P2285_0015.png,P2285_0015.png,P2285_0015,P2285,0,0,0.0,0.0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.011932373046875,mask_area,0.0,0.001,False,1959
1737,P2337_0002.png,P2337_0002.png,P2337_0002,P2337,0,0,0.0,0.0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.011932373046875,mask_area,0.0,0.001,False,1961
1738,P2356_0001.png,P2356_0001.png,P2356_0001,P2356,0,0,0.0,0.0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.011932373046875,mask_area,0.0,0.001,False,1964
1739,P2356_0005.png,P2356_0005.png,P2356_0005,P2356,0,0,0.0,0.0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.011932373046875,mask_area,0.0,0.001,False,1965
1740,P2356_0008.png,P2356_0008.png,P2356_0008,P2356,0,0,0.0,0.0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.011932373046875,mask_area,0.0,0.001,False,1966
1741,P2359_0001.png,P2359_0001.png,P2359_0001,P2359,0,0,0.0,0.0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.011932373046875,mask_area,0.0,0.001,False,1967
1742,P2370_0000.png,P2370_0000.png,P2370_0000,P2370,0,0,0.0,0.0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.011932373046875,mask_area,0.0,0.001,False,1968
1743,P2375_0001.png,P2375_0001.png,P2375_0001,P2375,0,0,0.0,0.0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.011932373046875,mask_area,0.0,0.001,False,1969
1744,P2380_0001.png,P2380_0001.png,P2380_0001,P2380,0,0,0.0,0.0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.011932373046875,mask_area,0.0,0.001,False,374
1745,P2388_0006.png,P2388_0006.png,P2388_0006,P2388,0,0,0.0,0.0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.011932373046875,mask_area,0.0,0.001,False,1970
1746,P2390_0001.png,P2390_0001.png,P2390_0001,P2390,0,0,0.0,0.0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.011932373046875,mask_area,0.0,0.001,False,1971
1747,P2392_0002.png,P2392_0002.png,P2392_0002,P2392,0,0,0.0,0.0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.011932373046875,mask_area,0.0,0.001,False,1972
1748,P2394_0004.png,P2394_0004.png,P2394_0004,P2394,0,0,0.0,0.0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.011932373046875,mask_area,0.0,0.001,False,1973
1749,P2396_0001.png,P2396_0001.png,P2396_0001,P2396,0,0,0.0,0.0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.011932373046875,mask_area,0.0,0.001,False,1974
1750,P2416_0001.png,P2416_0001.png,P2416_0001,P2416,0,0,0.0,0.0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.011932373046875,mask_area,0.0,0.001,False,1975
1751,P2417_0004.png,P2417_0004.png,P2417_0004,P2417,0,0,0.0,0.0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.011932373046875,mask_area,0.0,0.001,False,1976
1752,P2436_0005.png,P2436_0005.png,P2436_0005,P2436,0,0,0.0,0.0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.011932373046875,mask_area,0.0,0.001,False,375
1753,P2454_0002.png,P2454_0002.png,P2454_0002,P2454,0,0,0.0,0.0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.011932373046875,mask_area,0.0,0.001,False,1979
1754,P2457_0003.png,P2457_0003.png,P2457_0003,P2457,0,0,0.0,0.0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.011932373046875,mask_area,0.0,0.001,False,1980
1755,P2464_0007.png,P2464_0007.png,P2464_0007,P2464,0,0,0.0,0.0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.011932373046875,mask_area,0.0,0.001,False,1981
1756,P2467_0007.png,P2467_0007.png,P2467_0007,P2467,0,0,0.0,0.0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.011932373046875,mask_area,0.0,0.001,False,1982
1757,P2477_0003.png,P2477_0003.png,P2477_0003,P2477,0,0,0.0,0.0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.011932373046875,mask_area,0.0,0.001,False,1984
1758,P2481_0004.png,P2481_0004.png,P2481_0004,P2481,0,0,0.0,0.0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.011932373046875,mask_area,0.0,0.001,False,1985
1759,P2482_0005.png,P2482_0005.png,P2482_0005,P2482,0,0,0.0,0.0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.011932373046875,mask_area,0.0,0.001,False,1986
1760,P2482_0008.png,P2482_0008.png,P2482_0008,P2482,0,0,0.0,0.0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.011932373046875,mask_area,0.0,0.001,False,1987
1761,P2501_0003.png,P2501_0003.png,P2501_0003,P2501,0,0,0.0,0.0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.011932373046875,mask_area,0.0,0.001,False,376
1762,P2514_0003.png,P2514_0003.png,P2514_0003,P2514,0,0,0.0,0.0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.011932373046875,mask_area,0.0,0.001,False,1989
1763,P2523_0004.png,P2523_0004.png,P2523_0004,P2523,2,1344,0.00128173828125,0.3571428571428571,0.3571428571428571,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1990
1764,P2523_0005.png,P2523_0005.png,P2523_0005,P2523,4,2569,0.0024499893188476,0.2933608103220812,0.3031711038619383,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1991
1765,P2543_0006.png,P2543_0006.png,P2543_0006,P2543,0,0,0.0,0.0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.011932373046875,mask_area,0.0,0.001,False,1992
1766,P2547_0005.png,P2547_0005.png,P2547_0005,P2547,0,0,0.0,0.0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.011932373046875,mask_area,0.0,0.001,False,377
1767,P2551_0000.png,P2551_0000.png,P2551_0000,P2551,4,9587,0.0091428756713867,0.2715499857995011,0.2684470309208152,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2013
1768,P2551_0001.png,P2551_0001.png,P2551_0001,P2551,3,9895,0.0094366073608398,0.241894463415082,0.2405405405405405,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2014
1769,P2551_0002.png,P2551_0002.png,P2551_0002,P2551,3,5521,0.0052652359008789,0.2818379667606472,0.2972972972972973,0.0323268206039076,2,True,overlap,low_mask_area,overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2015
1770,P2551_0006.png,P2551_0006.png,P2551_0006,P2551,6,15524,0.0148048400878906,0.3144039446264323,0.3164930555555555,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2016
1771,P2551_0007.png,P2551_0007.png,P2551_0007,P2551,13,42696,0.0407180786132812,0.2943572430860067,0.3063063063063063,0.0323268206039076,4,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2017
1772,P2551_0008.png,P2551_0008.png,P2551_0008,P2551,9,57868,0.0551872253417968,0.3274823928120088,0.3390299479166667,0.0226222498103317,5,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2018
1773,P2551_0009.png,P2551_0009.png,P2551_0009,P2551,4,21591,0.0205907821655273,0.3015068127124445,0.2960657022053679,0.0132179764479692,2,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2019
1774,P2551_0013.png,P2551_0013.png,P2551_0013,P2551,6,33079,0.0315465927124023,0.3264608956984755,0.3286935305201501,0.0270599410575541,3,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2020
1775,P2551_0014.png,P2551_0014.png,P2551_0014,P2551,6,31034,0.0295963287353515,0.3066948196018152,0.3136255880243489,0.0270599410575541,2,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2021
1776,P2551_0015.png,P2551_0015.png,P2551_0015,P2551,5,13665,0.0130319595336914,0.2590240090393164,0.2337232659813305,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2022
1777,P2551_0016.png,P2551_0016.png,P2551_0016,P2551,12,40155,0.0382947921752929,0.2805981606777559,0.29251444009206,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2023
1778,P2551_0017.png,P2551_0017.png,P2551_0017,P2551,2,10909,0.0104036331176757,0.3194144641648061,0.3194144641648061,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2024
1779,P2551_0018.png,P2551_0018.png,P2551_0018,P2551,3,6254,0.0059642791748046,0.2763191488728358,0.2933473022524882,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2025
1780,P2551_0019.png,P2551_0019.png,P2551_0019,P2551,1,1850,0.0017642974853515,0.2259404005862237,0.2259404005862237,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2026
1781,P2551_0020.png,P2551_0020.png,P2551_0020,P2551,1,5222,0.0049800872802734,0.2263153332755482,0.2263153332755482,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2027
1782,P2551_0021.png,P2551_0021.png,P2551_0021,P2551,5,24080,0.0229644775390625,0.259508734067189,0.2444614209320091,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2028
1783,P2551_0022.png,P2551_0022.png,P2551_0022,P2551,8,41979,0.0400342941284179,0.32611823036473,0.3353384628044766,0.0300546448087431,3,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2029
1784,P2551_0023.png,P2551_0023.png,P2551_0023,P2551,10,30321,0.0289163589477539,0.2908398259678724,0.2905717047368296,0.0188049656420552,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2030
1785,P2551_0024.png,P2551_0024.png,P2551_0024,P2551,5,10864,0.0103607177734375,0.3058945048979016,0.291471548176529,0.0483516483516483,1,True,overlap,low_mask_area,overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2031
1786,P2551_0025.png,P2551_0025.png,P2551_0025,P2551,1,5219,0.0049772262573242,0.2361431609429437,0.2361431609429437,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2032
1787,P2551_0026.png,P2551_0026.png,P2551_0026,P2551,4,19300,0.0184059143066406,0.2494352970677241,0.2442761403934287,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2033
1788,P2551_0027.png,P2551_0027.png,P2551_0027,P2551,7,35620,0.0339698791503906,0.3104698199584147,0.3074815017813099,0.0300546448087431,3,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2034
1789,P2551_0028.png,P2551_0028.png,P2551_0028,P2551,9,27945,0.0266504287719726,0.2981523445297398,0.2896978021978022,0.0188049656420552,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2035
1790,P2551_0029.png,P2551_0029.png,P2551_0029,P2551,4,9020,0.0086021423339843,0.3235131934914028,0.2994453002919517,0.0483516483516483,1,True,overlap,low_mask_area,overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2036
1791,P2552_0000.png,P2552_0000.png,P2552_0000,P2552,10,20415,0.0194692611694335,0.2301549072215291,0.2333084000670277,0.0027756031599174,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2037
1792,P2552_0001.png,P2552_0001.png,P2552_0001,P2552,8,11939,0.0113859176635742,0.2962488293641832,0.2814085143741211,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2038
1793,P2552_0002.png,P2552_0002.png,P2552_0002,P2552,8,18779,0.0179090499877929,0.2525316316901838,0.2192491173956482,0.0375259666286939,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2039
1794,P2552_0003.png,P2552_0003.png,P2552_0003,P2552,7,14811,0.0141248703002929,0.2359884741047548,0.222333611807296,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2040
1795,P2552_0004.png,P2552_0004.png,P2552_0004,P2552,6,9990,0.0095272064208984,0.2406977623337585,0.2392793196839005,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2041
1796,P2552_0005.png,P2552_0005.png,P2552_0005,P2552,2,2708,0.0025825500488281,0.2594997210581626,0.2594997210581626,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2042
1797,P2552_0006.png,P2552_0006.png,P2552_0006,P2552,2,3471,0.003310203552246,0.5215627519198948,0.5215627519198948,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2043
1798,P2552_0007.png,P2552_0007.png,P2552_0007,P2552,2,3202,0.0030536651611328,0.3871647934536133,0.3871647934536133,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2044
1799,P2552_0008.png,P2552_0008.png,P2552_0008,P2552,4,7201,0.0068674087524414,0.2200497854500159,0.2146356535256688,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2045
1800,P2552_0009.png,P2552_0009.png,P2552_0009,P2552,4,7399,0.0070562362670898,0.2400352221407525,0.2413898148839914,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2046
1801,P2552_0010.png,P2552_0010.png,P2552_0010,P2552,3,4476,0.0042686462402343,0.2396683482209798,0.2286967418546366,0.0397350993377483,1,True,overlap,low_mask_area,overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2047
1802,P2552_0011.png,P2552_0011.png,P2552_0011,P2552,9,13140,0.0125312805175781,0.2177661181344795,0.2233709273182957,0.0413182488932611,2,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2048
1803,P2552_0012.png,P2552_0012.png,P2552_0012,P2552,9,19332,0.0184364318847656,0.1962099107262821,0.1962493237963575,0.0546849493960169,3,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2049
1804,P2552_0013.png,P2552_0013.png,P2552_0013,P2552,7,23587,0.0224943161010742,0.188338036200462,0.1730551786521935,0.0465484220168207,2,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2050
1805,P2552_0014.png,P2552_0014.png,P2552_0014,P2552,6,22773,0.0217180252075195,0.1908538951309818,0.1928763052787127,0.0485294117647058,2,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2051
1806,P2552_0015.png,P2552_0015.png,P2552_0015,P2552,4,7807,0.0074453353881835,0.2317504308850497,0.2333950230514558,0.0397350993377483,1,True,overlap,low_mask_area,overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2052
1807,P2552_0016.png,P2552_0016.png,P2552_0016,P2552,10,16417,0.0156564712524414,0.2182288455793875,0.2295070237321699,0.0413182488932611,2,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2053
1808,P2552_0017.png,P2552_0017.png,P2552_0017,P2552,7,16502,0.0157375335693359,0.2013859207136888,0.2008174550700246,0.061149984788561,2,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2054
1809,P2552_0018.png,P2552_0018.png,P2552_0018,P2552,3,13516,0.0128898620605468,0.1982139635694975,0.1602999290708278,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2055
1810,P2552_0019.png,P2552_0019.png,P2552_0019,P2552,3,14540,0.0138664245605468,0.2091161022553554,0.1924213052709314,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2056
1811,P2553_0000.png,P2553_0000.png,P2553_0000,P2553,3,5405,0.0051546096801757,0.2225928158177432,0.202661519707436,0.0319858445624064,1,True,overlap,low_mask_area,overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2057
1812,P2553_0001.png,P2553_0001.png,P2553_0001,P2553,8,13797,0.013157844543457,0.2424863316000015,0.224019805918327,0.0349334310492243,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2058
1813,P2553_0004.png,P2553_0004.png,P2553_0004,P2553,11,21636,0.0206336975097656,0.2531050740477922,0.2424798239178283,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2059
1814,P2553_0005.png,P2553_0005.png,P2553_0005,P2553,11,26908,0.0256614685058593,0.3073532476607268,0.2480506822612085,0.0183556731836421,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2060
1815,P2553_0006.png,P2553_0006.png,P2553_0006,P2553,1,5722,0.0054569244384765,0.236935817805383,0.236935817805383,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2061
1816,P2553_0007.png,P2553_0007.png,P2553_0007,P2553,0,0,0.0,0.0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.011932373046875,mask_area,0.0,0.001,False,2062
1817,P2553_0008.png,P2553_0008.png,P2553_0008,P2553,3,7651,0.0072965621948242,0.2788347200563606,0.2667652859960552,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2063
1818,P2553_0009.png,P2553_0009.png,P2553_0009,P2553,5,9037,0.0086183547973632,0.3274689050403661,0.3531796841655996,0.0074123989218328,1,True,overlap,low_mask_area,overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2064
1819,P2553_0010.png,P2553_0010.png,P2553_0010,P2553,2,5243,0.0050001144409179,0.361127979864373,0.361127979864373,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2065
1820,P2553_0012.png,P2553_0012.png,P2553_0012,P2553,4,5391,0.005141258239746,0.2496341001006219,0.2456639287689516,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2066
1821,P2553_0013.png,P2553_0013.png,P2553_0013,P2553,2,4183,0.0039892196655273,0.302476501992631,0.302476501992631,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2067
1822,P2553_0014.png,P2553_0014.png,P2553_0014,P2553,3,6958,0.0066356658935546,0.3103623634042669,0.2862179487179487,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2068
1823,P2553_0015.png,P2553_0015.png,P2553_0015,P2553,1,1602,0.0015277862548828,0.2570603337612323,0.2570603337612323,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2069
1824,P2557_0002.png,P2557_0002.png,P2557_0002,P2557,3,9060,0.0086402893066406,0.1783668151013237,0.2090854617631638,0.0318751168442699,1,True,overlap,low_mask_area,overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2086
1825,P2557_0003.png,P2557_0003.png,P2557_0003,P2557,1,4198,0.0040035247802734,0.1642988532738444,0.1642988532738444,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2087
1826,P2557_0004.png,P2557_0004.png,P2557_0004,P2557,1,4080,0.0038909912109375,0.1445629451156858,0.1445629451156858,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2088
1827,P2557_0006.png,P2557_0006.png,P2557_0006,P2557,1,3516,0.0033531188964843,0.1937830687830687,0.1937830687830687,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2089
1828,P2557_0007.png,P2557_0007.png,P2557_0007,P2557,4,14978,0.0142841339111328,0.1774717236956119,0.1800557957238469,0.0378629152948219,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2090
1829,P2557_0008.png,P2557_0008.png,P2557_0008,P2557,4,13123,0.0125150680541992,0.1664071906806447,0.1584794427074653,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2091
1830,P2557_0009.png,P2557_0009.png,P2557_0009,P2557,3,10570,0.010080337524414,0.1505367925974328,0.148300911105639,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2092
1831,P2557_0010.png,P2557_0010.png,P2557_0010,P2557,1,1811,0.0017271041870117,0.2094852515905147,0.2094852515905147,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2093
1832,P2557_0011.png,P2557_0011.png,P2557_0011,P2557,1,2124,0.0020256042480468,0.0978035640281806,0.0978035640281806,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2094
1833,P2557_0012.png,P2557_0012.png,P2557_0012,P2557,2,8002,0.0076313018798828,0.1799065822405184,0.1799065822405184,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2095
1834,P2557_0013.png,P2557_0013.png,P2557_0013,P2557,2,3919,0.003737449645996,0.1589566016460339,0.1589566016460339,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2096
1835,P2557_0014.png,P2557_0014.png,P2557_0014,P2557,2,3866,0.0036869049072265,0.156033297451097,0.156033297451097,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2097
1836,P2557_0016.png,P2557_0016.png,P2557_0016,P2557,7,22690,0.0216388702392578,0.2520861162207394,0.1769091344345268,0.0501880058632337,2,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2098
1837,P2557_0017.png,P2557_0017.png,P2557_0017,P2557,2,6368,0.006072998046875,0.1950696017104911,0.1950696017104911,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2099
1838,P2557_0020.png,P2557_0020.png,P2557_0020,P2557,1,4030,0.0038433074951171,0.1815969718817592,0.1815969718817592,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2100
1839,P2557_0021.png,P2557_0021.png,P2557_0021,P2557,5,14584,0.0139083862304687,0.1839244949045033,0.151295235615725,0.0577520511935423,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2101
1840,P2557_0025.png,P2557_0025.png,P2557_0025,P2557,3,7443,0.0070981979370117,0.1575426614083939,0.1681001529051987,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2102
1841,P2557_0026.png,P2557_0026.png,P2557_0026,P2557,3,4543,0.0043325424194335,0.1414109042667102,0.1524822695035461,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,2103
1842,P2558_0004.png,P2558_0004.png,P2558_0004,P2558,3,4532,0.0043220520019531,0.1782268972629859,0.1884427684117125,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,308
1843,P2558_0005.png,P2558_0005.png,P2558_0005,P2558,4,6390,0.0060939788818359,0.1873208428943859,0.1900903444381705,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,309
1844,P2558_0009.png,P2558_0009.png,P2558_0009,P2558,3,4844,0.0046195983886718,0.2605722963826784,0.2215465961665565,0.0667580831408776,1,True,overlap,low_mask_area,overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,310
1845,P2558_0010.png,P2558_0010.png,P2558_0010,P2558,7,12850,0.0122547149658203,0.2362736353326607,0.2219416740310567,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,311
1846,P2558_0011.png,P2558_0011.png,P2558_0011,P2558,4,7211,0.0068769454956054,0.2194034155575284,0.2297389376385612,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,312
1847,P2558_0014.png,P2558_0014.png,P2558_0014,P2558,2,3080,0.0029373168945312,0.1817682395533332,0.1817682395533332,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,313
1848,P2558_0015.png,P2558_0015.png,P2558_0015,P2558,6,9208,0.0087814331054687,0.2105089035116965,0.1866367159029439,0.0667580831408776,2,True,overlap,low_mask_area,overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,314
1849,P2558_0016.png,P2558_0016.png,P2558_0016,P2558,1,1488,0.0014190673828125,0.2818181818181818,0.2818181818181818,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,315
1850,P2558_0019.png,P2558_0019.png,P2558_0019,P2558,2,3688,0.0035171508789062,0.2342540158288673,0.2342540158288673,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,316
