image_id,file_name,source_file_name,source_scene_id,tile_x,tile_y,tile_size,num_objects,mask_area_pixels,mask_area_ratio,max_pair_bbox_iou,num_bbox_overlap_pairs,has_bbox_overlap,overlap_group,area_group,stratum,split,area_threshold,stratify_by,no_overlap_iou_max,overlap_iou_min,selected_eval,source_image_id
1181,P1872_0010.png,P1872.png,P1872,2048,2048,1024,2,5345,0.005097389221191406,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,6656
1182,P1872_0011.png,P1872.png,P1872,3009,2048,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,6657
1183,P1872_0012.png,P1872.png,P1872,0,3072,1024,7,11722,0.011178970336914062,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,6658
1184,P1872_0013.png,P1872.png,P1872,1024,3072,1024,6,12455,0.011878013610839844,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,6659
1185,P1872_0014.png,P1872.png,P1872,2048,3072,1024,2,2529,0.0024118423461914062,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,6660
1186,P1872_0015.png,P1872.png,P1872,3009,3072,1024,4,7653,0.007298469543457031,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,6661
1187,P1872_0016.png,P1872.png,P1872,0,3972,1024,2,3723,0.0035505294799804688,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,6662
1188,P1872_0017.png,P1872.png,P1872,1024,3972,1024,7,6021,0.005742073059082031,0.2505567928730512,11,True,overlap,low_mask_area,overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,6663
1189,P1872_0018.png,P1872.png,P1872,2048,3972,1024,12,27911,0.026618003845214844,0.1583011583011583,4,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,6664
1190,P1872_0019.png,P1872.png,P1872,3009,3972,1024,1,498,0.0004749298095703125,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,6665
1191,P1874_0001.png,P1874.png,P1874,1024,0,1024,4,4512,0.004302978515625,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,6667
1192,P1874_0002.png,P1874.png,P1874,2048,0,1024,5,5510,0.0052547454833984375,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,6668
1193,P1874_0003.png,P1874.png,P1874,2522,0,1024,7,5832,0.00556182861328125,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,6669
1194,P1874_0004.png,P1874.png,P1874,0,1024,1024,1,1758,0.0016765594482421875,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,6670
1195,P1874_0005.png,P1874.png,P1874,1024,1024,1024,1,3557,0.0033922195434570312,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,6671
1196,P1874_0006.png,P1874.png,P1874,2048,1024,1024,5,2548,0.002429962158203125,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,6672
1197,P1874_0007.png,P1874.png,P1874,2522,1024,1024,13,7255,0.006918907165527344,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,6673
1198,P1874_0009.png,P1874.png,P1874,1024,2048,1024,5,4698,0.0044803619384765625,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,6675
1199,P1874_0010.png,P1874.png,P1874,2048,2048,1024,21,11101,0.010586738586425781,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,6676
1200,P1874_0011.png,P1874.png,P1874,2522,2048,1024,20,10129,0.009659767150878906,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,6677
1201,P1874_0013.png,P1874.png,P1874,1024,2360,1024,5,4698,0.0044803619384765625,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,6679
1202,P1874_0014.png,P1874.png,P1874,2048,2360,1024,16,7392,0.007049560546875,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,6680
1203,P1874_0015.png,P1874.png,P1874,2522,2360,1024,16,7516,0.007167816162109375,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,6681
1204,P1875_0004.png,P1875.png,P1875,4096,0,1024,5,7876,0.007511138916015625,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,6686
1205,P1875_0005.png,P1875.png,P1875,5078,0,1024,9,10663,0.010169029235839844,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,6687
1206,P1875_0007.png,P1875.png,P1875,1024,1024,1024,3,3105,0.0029611587524414062,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,6689
1207,P1875_0008.png,P1875.png,P1875,2048,1024,1024,5,5585,0.005326271057128906,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,6690
1208,P1875_0009.png,P1875.png,P1875,3072,1024,1024,3,5551,0.005293846130371094,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,6691
1209,P1875_0010.png,P1875.png,P1875,4096,1024,1024,12,22301,0.02126789093017578,0.02563853549577547,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,6692
1210,P1875_0011.png,P1875.png,P1875,5078,1024,1024,5,9910,0.009450912475585938,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,6693
1211,P1875_0014.png,P1875.png,P1875,2048,1941,1024,18,8469,0.008076667785644531,0.18470906630581868,5,True,overlap,low_mask_area,overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,6696
1212,P1875_0015.png,P1875.png,P1875,3072,1941,1024,13,22882,0.021821975708007812,0.07630522088353414,3,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,6697
1213,P1875_0016.png,P1875.png,P1875,4096,1941,1024,1,503,0.00047969818115234375,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,6698
1214,P1875_0017.png,P1875.png,P1875,5078,1941,1024,1,177,0.00016880035400390625,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,6699
1215,P1930_0003.png,P1930.png,P1930,276,1024,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,6731
1216,P2005_0006.png,P2005.png,P2005,1024,1024,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,6813
1217,P2005_0008.png,P2005.png,P2005,3072,1024,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,6815
1218,P2007_0004.png,P2007.png,P2007,1024,1024,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,1663
1219,P2007_0012.png,P2007.png,P2007,0,3382,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,1671
1220,P2014_0001.png,P2014.png,P2014,1024,0,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,1675
1221,P2030_0000.png,P2030.png,P2030,0,0,1024,3,10836,0.010334014892578125,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1683
1222,P2030_0001.png,P2030.png,P2030,1024,0,1024,5,21349,0.02035999298095703,0.0152097096328161,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1684
1223,P2030_0002.png,P2030.png,P2030,2048,0,1024,4,13494,0.012868881225585938,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1685
1224,P2030_0003.png,P2030.png,P2030,3072,0,1024,1,2633,0.0025110244750976562,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1686
1225,P2030_0008.png,P2030.png,P2030,0,1024,1024,7,38208,0.03643798828125,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1691
1226,P2030_0009.png,P2030.png,P2030,1024,1024,1024,8,20600,0.01964569091796875,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1692
1227,P2030_0016.png,P2030.png,P2030,0,2048,1024,7,43352,0.04134368896484375,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1699
1228,P2030_0017.png,P2030.png,P2030,1024,2048,1024,6,23281,0.022202491760253906,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1700
1229,P2030_0020.png,P2030.png,P2030,4096,2048,1024,3,3055,0.0029134750366210938,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1703
1230,P2030_0021.png,P2030.png,P2030,5120,2048,1024,1,205,0.00019550323486328125,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1704
1231,P2030_0024.png,P2030.png,P2030,0,3072,1024,4,12916,0.012317657470703125,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1707
1232,P2030_0025.png,P2030.png,P2030,1024,3072,1024,8,20582,0.019628524780273438,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1708
1233,P2030_0026.png,P2030.png,P2030,2048,3072,1024,4,7091,0.006762504577636719,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1709
1234,P2030_0027.png,P2030.png,P2030,3072,3072,1024,9,24241,0.023118019104003906,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1710
1235,P2030_0028.png,P2030.png,P2030,4096,3072,1024,8,40530,0.03865242004394531,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1711
1236,P2030_0029.png,P2030.png,P2030,5120,3072,1024,6,23507,0.02241802215576172,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1712
1237,P2030_0030.png,P2030.png,P2030,6144,3072,1024,1,16338,0.015581130981445312,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1713
1238,P2030_0031.png,P2030.png,P2030,6279,3072,1024,1,16338,0.015581130981445312,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1714
1239,P2030_0033.png,P2030.png,P2030,1024,4005,1024,7,14596,0.013919830322265625,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1716
1240,P2030_0034.png,P2030.png,P2030,2048,4005,1024,11,26912,0.025665283203125,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1717
1241,P2030_0035.png,P2030.png,P2030,3072,4005,1024,10,25726,0.024534225463867188,0.0005014147057770137,1,True,ambiguous_overlap,high_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,1718
1242,P2030_0036.png,P2030.png,P2030,4096,4005,1024,8,40482,0.03860664367675781,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1719
1243,P2030_0037.png,P2030.png,P2030,5120,4005,1024,2,15938,0.015199661254882812,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1720
1244,P2030_0038.png,P2030.png,P2030,6144,4005,1024,1,13904,0.0132598876953125,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1721
1245,P2030_0039.png,P2030.png,P2030,6279,4005,1024,2,18973,0.01809406280517578,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1722
1246,P2074_0001.png,P2074.png,P2074,216,0,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,6875
1247,P2074_0003.png,P2074.png,P2074,216,919,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,6877
1248,P2086_0003.png,P2086.png,P2086,58,378,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,6885
1249,P2131_0000.png,P2131.png,P2131,0,0,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,6902
1250,P2158_0003.png,P2158.png,P2158,468,741,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,6930
1251,P2159_0000.png,P2159.png,P2159,0,0,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,1735
1252,P2181_0003.png,P2181.png,P2181,0,1024,1024,3,489,0.00046634674072265625,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,2909
1253,P2181_0006.png,P2181.png,P2181,0,1410,1024,3,489,0.00046634674072265625,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,2912
1254,P2205_0001.png,P2205.png,P2205,493,0,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,6995
1255,P2207_0001.png,P2207.png,P2207,1024,0,1024,1,1327,0.0012655258178710938,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1752
1256,P2207_0002.png,P2207.png,P2207,2048,0,1024,28,26245,0.02502918243408203,0.15587529976019185,9,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1753
1257,P2207_0003.png,P2207.png,P2207,2183,0,1024,27,24766,0.023618698120117188,0.15587529976019185,9,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1754
1258,P2207_0004.png,P2207.png,P2207,0,1024,1024,8,2713,0.0025873184204101562,0.06445115810674723,5,True,overlap,low_mask_area,overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1755
1259,P2207_0005.png,P2207.png,P2207,1024,1024,1024,21,18613,0.01775074005126953,0.014052838673412029,6,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1756
1260,P2207_0006.png,P2207.png,P2207,2048,1024,1024,2,1352,0.00128936767578125,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1757
1261,P2207_0008.png,P2207.png,P2207,0,2048,1024,15,8463,0.008070945739746094,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1759
1262,P2207_0012.png,P2207.png,P2207,0,2524,1024,13,9511,0.009070396423339844,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1763
1263,P2226_0000.png,P2226.png,P2226,0,0,1024,20,7350,0.0070095062255859375,0.046632124352331605,2,True,overlap,low_mask_area,overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,7033
1264,P2226_0001.png,P2226.png,P2226,1024,0,1024,49,25161,0.023995399475097656,0.01483679525222552,2,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,7034
1265,P2226_0002.png,P2226.png,P2226,2048,0,1024,31,22090,0.021066665649414062,0.14334746618211186,3,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,7035
1266,P2226_0003.png,P2226.png,P2226,3072,0,1024,60,30326,0.028921127319335938,0.23444283646888567,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,7036
1267,P2226_0004.png,P2226.png,P2226,3323,0,1024,54,28205,0.02689838409423828,0.22661870503597123,2,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,7037
1268,P2226_0005.png,P2226.png,P2226,0,178,1024,20,10120,0.00965118408203125,0.046632124352331605,2,True,overlap,low_mask_area,overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,7038
1269,P2226_0006.png,P2226.png,P2226,1024,178,1024,49,25678,0.024488449096679688,0.01483679525222552,2,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,7039
1270,P2226_0007.png,P2226.png,P2226,2048,178,1024,31,22090,0.021066665649414062,0.14334746618211186,3,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,7040
1271,P2226_0008.png,P2226.png,P2226,3072,178,1024,60,30274,0.028871536254882812,0.23444283646888567,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,7041
1272,P2226_0009.png,P2226.png,P2226,3323,178,1024,54,28153,0.026848793029785156,0.22661870503597123,2,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,7042
1273,P2228_0002.png,P2228.png,P2228,0,1024,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,7045
1274,P2242_0000.png,P2242.png,P2242,0,0,1024,40,18596,0.017734527587890625,0.22808671065032987,13,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,2939
1275,P2242_0001.png,P2242.png,P2242,1024,0,1024,106,44919,0.042838096618652344,0.20219670494258613,21,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,2940
1276,P2242_0002.png,P2242.png,P2242,1775,0,1024,63,26249,0.025032997131347656,0.05121293800539083,7,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,2941
1277,P2242_0003.png,P2242.png,P2242,0,142,1024,41,19341,0.01844501495361328,0.22808671065032987,13,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,2942
1278,P2242_0004.png,P2242.png,P2242,1024,142,1024,107,45676,0.043560028076171875,0.20219670494258613,21,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,2943
1279,P2242_0005.png,P2242.png,P2242,1775,142,1024,64,26884,0.025638580322265625,0.05121293800539083,7,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,2944
1280,P2251_0002.png,P2251.png,P2251,0,56,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,7092
1281,P2253_0000.png,P2253.png,P2253,0,0,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,7094
1282,P2269_0000.png,P2269.png,P2269,0,0,1024,2,9135,0.008711814880371094,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,7102
1283,P2269_0001.png,P2269.png,P2269,205,0,1024,2,9201,0.008774757385253906,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,7103
1284,P2269_0002.png,P2269.png,P2269,0,357,1024,3,12975,0.012373924255371094,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,7104
1285,P2269_0003.png,P2269.png,P2269,205,357,1024,3,13629,0.012997627258300781,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,7105
1286,P2275_0010.png,P2275.png,P2275,2048,1303,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,7116
1287,P2278_0003.png,P2278.png,P2278,515,11,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,7121
1288,P2281_0006.png,P2281.png,P2281,2048,1024,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,7170
1289,P2343_0003.png,P2343.png,P2343,0,846,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,7241
1290,P2344_0003.png,P2344.png,P2344,0,854,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,7247
1291,P2346_0000.png,P2346.png,P2346,0,0,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,7250
1292,P2352_0005.png,P2352.png,P2352,1522,1024,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,7267
1293,P2370_0000.png,P2370.png,P2370,0,0,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,7302
1294,P2381_0006.png,P2381.png,P2381,0,1150,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,7342
1295,P2395_0005.png,P2395.png,P2395,1964,1024,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,7376
1296,P2411_0001.png,P2411.png,P2411,965,0,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,1851
1297,P2418_0004.png,P2418.png,P2418,0,1368,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,7414
1298,P2422_0003.png,P2422.png,P2422,0,1024,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,7434
1299,P2430_0002.png,P2430.png,P2430,0,1024,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,7470
1300,P2456_0002.png,P2456.png,P2456,0,1024,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,7522
1301,P2458_0005.png,P2458.png,P2458,798,1435,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,7531
1302,P2469_0003.png,P2469.png,P2469,677,854,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,7565
1303,P2476_0005.png,P2476.png,P2476,856,1166,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,1879
1304,P2490_0004.png,P2490.png,P2490,1024,1024,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,1884
1305,P2491_0005.png,P2491.png,P2491,1554,1024,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,7618
1306,P2497_0001.png,P2497.png,P2497,1024,0,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,7645
1307,P2503_0001.png,P2503.png,P2503,1018,0,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,7660
1308,P2507_0001.png,P2507.png,P2507,1024,0,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,7675
1309,P2507_0008.png,P2507.png,P2507,1358,1251,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,7682
1310,P2509_0006.png,P2509.png,P2509,0,1211,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,7689
1311,P2523_0001.png,P2523.png,P2523,767,0,1024,3,676,0.000644683837890625,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,7741
1312,P2523_0003.png,P2523.png,P2523,767,1024,1024,2,546,0.0005207061767578125,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,7743
1313,P2523_0005.png,P2523.png,P2523,767,1687,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,7745
1314,P2528_0002.png,P2528.png,P2528,1469,0,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,7757
1315,P2529_0003.png,P2529.png,P2529,924,924,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,7764
